id,user_id,created_at,completed,attention_checks,prolific_start_time,prolific_end_time,event_start_time,event_end_time,total_learning_time,exp_instruction_time,total_exp_time
4728,participant_0116,2025-02-25 09:17:49.849282,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 09:15:28.327,2025-02-25 09:34:43.146,2025-02-25 09:18:12.922409,2025-02-25 09:31:46.026453,13.551734066666667,2.7432568166666664,19.246983333333333
4760,participant_0082,2025-02-25 09:36:53.083236,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-25 09:32:44.196,2025-02-25 09:54:06.943,2025-02-25 09:38:54.398221,2025-02-25 09:50:55.058218,12.01099995,6.170037016666667,21.37911666666667
4714,participant_0022,2025-02-25 09:09:12.301656,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-25 09:05:03.566,2025-02-25 09:43:11.046,2025-02-25 09:11:01.428398,2025-02-25 09:39:19.014969,28.293109516666668,5.9643733,38.12466666666667
4754,participant_0027,2025-02-25 09:34:24.575557,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-25 09:30:45.485,2025-02-25 09:56:35.099,2025-02-25 09:35:19.925054,2025-02-25 09:52:27.770632,17.130759633333334,4.5740009,25.826900000000002
4768,participant_0095,2025-02-25 09:39:57.691472,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 09:37:11.828,2025-02-25 10:03:35.076,2025-02-25 09:40:58.025747,2025-02-25 09:56:57.111928,15.984769683333333,3.76996245,26.38746666666667
4763,participant_0070,2025-02-25 09:37:49.129889,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 09:35:18.356,2025-02-25 09:57:13.095,2025-02-25 09:38:39.165580,2025-02-25 09:52:59.859163,14.34489305,3.3468263333333335,21.912316666666666
4723,participant_0048,2025-02-25 09:15:44.453578,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-25 09:13:20.505,2025-02-25 09:42:42.775,2025-02-25 09:16:35.722691,2025-02-25 09:36:04.711998,19.48315511666667,3.2536281833333334,29.371166666666667
4750,participant_0057,2025-02-25 09:30:34.093924,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 09:28:19.743,2025-02-25 09:55:07.985,2025-02-25 09:31:44.455864,2025-02-25 09:50:41.984530,18.9588111,3.4118810666666666,26.804033333333333
4780,participant_0055,2025-02-25 09:47:26.007686,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-25 09:45:07.729,2025-02-25 10:03:22.991,2025-02-25 09:48:09.661267,2025-02-25 10:00:15.581372,12.098668416666667,3.03220445,18.254366666666666
4781,participant_0019,2025-02-25 09:47:28.398725,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 09:41:36.828,2025-02-25 10:31:39.816,2025-02-25 09:49:17.137023,2025-02-25 10:24:28.076914,35.182331516666665,7.6718170500000005,50.0498
8508,participant_0078,2025-08-28 14:26:56.266042,True,"{'1': {'correct': 'Guess, whether the machine learning model would predict the individual as having diabetes or not.', 'selected': 'Guess, whether the machine learning model would predict the individual as having diabetes or not.'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-2', 'selected': '-3'}}",,,2025-08-28 14:27:39.105638,2025-08-28 14:44:54.306649,17.253350183333335,,
